Experiment ID,Signal,Trades,Wins,Losses,Win Rate %,Average Return %,Median Return %,Average R,Median R,Profit Factor,Expectancy R,Average Holding Days,Max Consecutive Losses,One-Share Net PnL (Diagnostic Only),Config SHA-256,Data Manifest SHA-256,Survivorship Bias Warning
S221_20110830_20260828_e210057f2894,BUY,822,321,501,39.05109489051095,0.323450078520341,-2.687101149462428,0.085850049677018,-1.031814334821485,1.1296376238384112,0.085850049677018,11.367396593673966,33,805.4323389543073,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,STRONG BUY,6,3,3,50.0,1.863351380195625,1.5647359200681707,0.499449961518593,0.4664374379308489,1.9660207061951174,0.499449961518593,16.333333333333332,1,-262.55885364014824,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,WATCH,1914,878,1036,45.87251828631139,1.1250750511492642,-2.5556336402161364,0.232776433265549,-1.0162256710779127,1.4001629325754315,0.232776433265549,16.808254963427377,62,13944.280538959076,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,WATCH - MARKET RISK,192,67,125,34.89583333333333,-0.39234796588005993,-3.4452137381310486,-0.11089671987972921,-1.0336351268970025,0.845320425722719,-0.11089671987972921,9.598958333333334,38,-1061.2665614201073,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
