Date,Open,High,Low,Close,Volume
2010-06-07,237.89131583428778,243.68342106010266,232.92961923319018,240.92230224609375,3295406
2010-06-08,240.8185148635978,243.30974087942812,236.56267041988767,236.97787475585938,2473282
2010-06-09,238.6594221646139,242.47930672248953,236.99860499528177,240.13339233398438,2263042
2010-06-10,240.81846574246757,249.08104047976443,239.98805723990733,246.11231994628906,2620950
2010-06-11,249.10177521994643,255.9733999473651,249.10177521994643,251.90440368652344,5418614
2010-06-14,251.61377951151852,256.8038327192644,250.05676354919478,255.64126586914062,3005094
2010-06-15,256.59629890013275,256.59629890013275,251.19864212715262,252.5065460205078,2226442
2010-06-16,253.6898219583217,264.04917409360763,253.48221981269296,261.2880554199219,6623234
2010-06-17,259.502664938924,266.2289790825523,259.502664938924,263.5301513671875,6815058
2010-06-18,263.03192948369605,266.97637041518004,255.35064977501668,257.0945129394531,5478530
2010-06-21,260.3330680603067,265.73072337894143,259.50265954974753,264.46435546875,2801608
2010-06-22,264.48512300056007,267.8067571983693,260.91437637473825,262.8865966796875,3188464
2010-06-23,261.57882048234893,264.44374151017416,260.3747173623482,261.9525146484375,2551704
2010-06-24,262.40908494388543,264.81726451578197,257.4681442519486,262.4298400878906,3510454
2010-06-25,257.4266150110965,263.8622803863739,250.4096535941336,254.66549682617188,2249686
2010-06-28,253.27465017843608,260.3331240358679,252.44424148932646,258.6100158691406,2442170
2010-06-29,258.25712731322636,259.7103426598442,252.85947031150297,254.89398193359375,1652116
2010-06-30,252.85943481842006,262.80358350571754,252.85943481842006,260.4784240722656,3473310
2010-07-01,259.5027165430816,261.62024857324826,254.52026438545442,255.4129638671875,2102312
2010-07-02,256.96999551361813,258.00800644178423,249.5378271311236,250.0983428955078,3142034
2010-07-05,249.95303208982745,254.9354845567343,248.54132708737833,253.31617736816406,1504652
2010-07-06,253.37839444490032,261.26727522237366,253.37839444490032,260.35382080078125,2641624
2010-07-07,261.5579149626941,261.57867010619617,257.0114234852943,258.1117248535156,2404716
2010-07-08,262.5812560591235,266.8609929674741,259.39781924192755,262.3282775878906,3236166
2010-07-09,263.61423668571354,270.2341129702687,263.61423668571354,269.24322509765625,2743146
2010-07-12,270.69795884385366,273.2278463096841,266.54473721492053,268.9270324707031,1742978
2010-07-13,269.8546183270013,270.65575951929634,262.4336266171455,266.5235900878906,2781902
2010-07-14,264.7948586368604,270.27628086978905,258.89178853986033,260.0302429199219,3296870
2010-07-15,261.42172544529666,261.7590386536403,256.91008729457434,259.8405456542969,3474800
2010-07-16,259.5242635837454,262.64446811105864,253.74768262660794,254.65423583984375,4613614
2010-07-19,255.0969641992509,258.8496405783031,250.88048545215582,255.70835876464844,3115018
2010-07-20,257.41602848043846,259.3134439237832,252.9887257793007,253.87417602539062,2266842
2010-07-21,255.5186758176682,261.82231826420053,254.46455586792536,260.0513916015625,5724102
2010-07-22,260.78923811161417,267.3247808613798,257.6268787165663,267.008544921875,3952244
2010-07-23,266.48143137399376,270.27626188406646,263.9515443672786,264.752685546875,1972120
2010-07-26,261.42174437197826,268.99033066659183,260.789272409788,261.632568359375,1555444
2010-07-27,263.52989139299814,270.97198582007275,261.08433914793926,269.7913513183594,4084588
2010-07-28,270.3816405577844,277.44424091543414,269.4329330470553,273.24884033203125,6198744
2010-07-29,272.3845653574742,274.998787695281,268.4421674688076,271.4991149902344,2166672
2010-07-30,270.2762928657791,280.35368755850055,269.8546449829932,278.9200744628906,4685954
2010-08-02,281.68184194012247,282.5040603973025,275.54687085020475,278.8778991699219,2403426
2010-08-03,279.9741873161302,280.3958351885942,274.0711171016335,274.830078125,1414664
2010-08-04,274.53496645702666,278.2876434584081,270.95095892763806,276.9594421386719,2163534
2010-08-05,278.2032493614036,278.2454295880758,271.203905268089,272.08935546875,1853342
2010-08-06,271.11959202643305,277.4443103474229,270.69794413836706,273.5440673828125,2275590
2010-08-09,277.3178230372604,286.5940766385744,262.5390696058723,273.7759704589844,1715038
2010-08-10,274.0710964869606,276.9382966569866,268.2734386766595,270.31842041015625,2192742
2010-08-11,271.96291278315346,272.8062086367446,261.61146132739117,264.3521728515625,4120430
2010-08-12,261.4216645739914,271.96286072616846,259.3555798340278,266.9241638183594,5151604
2010-08-13,268.35785045532003,268.8638331565888,263.0239934440001,264.5630187988281,2749328
2010-08-16,264.7948973751271,267.936179569083,260.62057261599824,263.6142883300781,2474604
2010-08-17,263.6353285417489,265.55382118734707,259.35559240243157,261.5060119628906,2019616
2010-08-18,263.1082617397512,263.52990959510333,257.62683962017303,260.6416320800781,2983554
2010-08-19,261.88551190990773,263.25586764515674,259.31346990096364,259.7561950683594,2556726
2010-08-20,258.048506199905,262.2649850593806,256.4884038748301,260.451904296875,4478298
2010-08-23,263.5298991577804,267.53555362497866,261.4427372093824,263.1715087890625,3858098
2010-08-24,264.47866748885644,265.5538645770944,258.9339868440144,259.77728271484375,1777466
2010-08-25,260.5784258317956,261.3163097237141,256.0667877455671,259.3767395019531,2257516
2010-08-26,260.5783729491704,263.2769295003862,256.7413877840235,261.04217529296875,2815598
2010-08-27,261.21083534165075,261.63248317916754,256.78353304772446,257.9641418457031,2666498
2010-08-30,259.10261867224114,261.12652332114754,254.7807279620858,256.9311218261719,1546066
2010-08-31,257.6268576790104,265.42734354981513,255.09697036956024,264.2467346191406,4321692
2010-09-01,266.4814848894529,268.5475699873231,263.61428418644584,265.7014465332031,3435526
2010-09-02,267.1983198311782,267.6199677950162,263.1504839371243,264.0570373535156,1282542
2010-09-03,264.7526998379776,270.19194175481545,263.10826290071105,265.9122314453125,3344436
2010-09-06,266.94527041080386,268.9270206523496,265.65924948592516,267.43017578125,1960008
2010-09-07,259.31338795603955,269.83350534620183,259.31338795603955,265.3218688964844,2154446
2010-09-08,265.63818561144114,269.01136892079273,264.5840658272687,267.8518371582031,2019674
2010-09-09,269.8546756227104,277.4443383745991,268.7794785465956,276.432373046875,4424118
2010-09-13,277.4443029047723,281.7029361658599,274.76684918151585,280.33258056640625,2926698
2010-09-14,280.81747054561396,286.0880687165151,277.2123865437861,282.9046325683594,3402996
2010-09-15,282.9256867380648,288.82875620800957,281.23909546093773,285.0760803222656,3218328
2010-09-16,285.07618715719536,287.9855684946932,280.8175528806232,284.4226379394531,2940474
2010-09-17,286.7205810546875,289.25046853458184,285.5399720444728,286.7205810546875,2231462
2010-09-20,289.25046883395606,292.623652143973,284.14853937169386,290.0094299316406,2709896
2010-09-21,290.9370419635633,297.87315485019826,286.7205630945261,288.9552917480469,3773068
2010-09-22,289.6720918794334,295.84924357973364,283.1365497773501,287.5216979980469,4169084
2010-09-23,290.093804887354,292.62369272067394,288.0277195293361,291.2744140625,2001696
2010-09-24,291.42192016580805,292.83443016114535,288.87093009952855,291.33758544921875,2178346
2010-09-27,295.15353615460765,296.84012778977683,290.76838760902933,292.83447265625,2488416
2010-09-28,293.38254957541665,301.89984073196194,293.38254957541665,299.9180908203125,3650554
2010-09-29,301.4782430959302,303.6708172836969,293.5934223601984,294.62646484375,2426774
2010-09-30,294.6264662780541,297.0930961667091,287.6060185405821,291.56951904296875,4695752
2010-10-01,294.6475275403166,303.50213284431646,293.59340786126904,301.7944641113281,3136178
2010-10-04,303.5865126164928,313.4952390699478,301.8999208797345,308.2246398925781,3647092
2010-10-05,309.0679137594984,316.1305161544119,308.85708980741146,313.8536071777344,3023730
2010-10-06,315.392603721228,320.2415541795089,310.2484946097222,312.20916748046875,2346064
2010-10-07,314.08548554677697,314.97093571448823,303.1647962231821,305.8844299316406,2312254
2010-10-08,307.40238617931624,308.6884070847067,292.6657874147216,297.2828369140625,5141872
2010-10-11,298.56883535205054,303.5021203946994,295.5751458804936,298.31585693359375,2266932
2010-10-12,298.94837002382366,303.0383599229819,297.2617783734777,301.6258239746094,2924386
2010-10-13,303.08050084463684,311.9140293647251,301.14093082775395,310.26959228515625,3440122
2010-10-14,310.33282120170554,313.7060040408545,299.3699769744714,302.84857177734375,3184188
2010-10-15,305.29417067866376,306.32721322753275,297.49368417527853,299.64410400390625,2345872
2010-10-18,305.2730824433316,305.2730824433316,290.0937579019505,295.6595153808594,4708334
2010-10-19,298.63201090784816,300.10777799316753,293.5089805889623,295.785888671875,4203720
2010-10-20,295.11141732522225,299.3278969227517,293.0453320282932,294.7740783691406,2898738
2010-10-21,295.5541111635448,301.4782592221699,294.3523991645983,300.5506286621094,4364822
2010-10-22,301.4782476558967,302.91186080602097,294.77403577052957,295.8281555175781,1825938
2010-10-25,296.62934427132507,303.6919477063566,295.61737885813596,301.351806640625,4055336
2010-10-26,303.2491838775329,307.1283498203756,301.47825749761057,302.30047607421875,4422230
2010-10-27,303.54429115900643,309.5738501407999,301.94200877425214,307.3601989746094,4016586
2010-10-28,309.06797304078646,311.8930196876837,304.1557637208274,309.08905029296875,6460580
2010-10-29,313.01033737747827,314.25420394521365,297.5147756115566,309.36309814453125,5639100
2010-11-01,313.7060078660103,325.0905000869542,311.95615895272795,323.1930847167969,7258484
2010-11-02,324.6688117592256,325.51210737418467,316.23585560963534,319.44036865234375,3010558
2010-11-03,320.17835136617776,324.66891219917557,317.50089725451846,320.4102783203125,3485120
2010-11-04,323.4249820433988,335.6106153475151,322.7292785238271,327.8312072753906,5243630
2010-11-08,336.64369221835034,336.64369221835034,326.50303967832394,327.5571594238281,2619186
2010-11-09,336.68588684775,336.68588684775,325.1538257514248,329.328125,3576570
2010-11-10,331.3730794909836,341.4715256379983,329.2648400890441,339.9957580566406,6669918
2010-11-11,340.2698834777278,348.5763529426551,340.2698834777278,343.0738525390625,5873120
2010-11-12,342.79976020916865,343.64305605224166,323.8256037400265,325.9971008300781,5882410
2010-11-15,326.27113838217826,338.92057532438224,323.08770189879266,337.2972412109375,2646680
2010-11-16,336.8966337499246,338.11942281486864,326.7770853018668,328.16851806640625,3866078
2010-11-18,332.1742566005159,332.1742566005159,320.4524484998288,329.0540771484375,3537676
2010-11-19,331.41526642453624,331.41526642453624,314.97099747980735,317.5008850097656,3235580
