Date,Open,High,Low,Close,Volume
2010-06-07,183.06245656090832,188.65711995072883,181.57028327190298,185.95330810546875,14925200
2010-06-08,186.05497292615223,189.588229367146,184.47740694320572,185.71343994140625,14018340
2010-06-09,187.45260643618073,189.4214690678084,185.23763284616876,186.42715454101562,18141760
2010-06-10,185.89391077710616,191.8005107516911,185.89391077710616,190.88580322265625,24496840
2010-06-11,215.7632844284834,215.7632844284834,190.8242875140966,191.95639038085938,15063270
2010-06-14,192.37478637695312,193.60122290703217,190.8161044155301,192.37478637695312,10187660
2010-06-15,192.77676387762446,194.7825413450143,190.3238783528175,193.9498748779297,15305340
2010-06-16,198.28139538038272,198.28139538038272,192.40760334489622,193.7447967529297,14141550
2010-06-17,193.52330528904344,193.76941628385106,190.61512478608444,192.85472106933594,10331080
2010-06-18,192.77265952966314,195.24194329137268,191.9646029013566,194.63897705078125,15597620
2010-06-21,194.8358331811374,197.1123310670073,194.8358331811374,195.88589477539062,8879250
2010-06-22,194.83587153960278,196.39455350482996,192.7931667379227,193.15823364257812,8514510
2010-06-23,192.78494638041238,193.44123806312427,191.02117421848916,192.74803161621094,10849420
2010-06-24,192.7849200411121,194.09750322720382,191.8004889104038,193.404296875,12123400
2010-06-25,192.79727696572456,193.19515283426634,187.45262175214376,188.74879455566406,13022720
2010-06-28,187.69872191517607,189.87267497819508,186.63224941497432,188.9825897216797,10718170
2010-06-29,189.09333428392048,191.05399785669775,187.1367765244999,187.95713806152344,14208420
2010-06-30,187.02604044711114,189.6676058906981,186.6322703706328,188.8472442626953,10610400
2010-07-01,187.95304236627894,188.60112250761733,184.90949539227944,185.5863037109375,14219900
2010-07-02,185.8118731908798,187.03421628911164,185.184297166242,185.81597900390625,8907340
2010-07-05,185.8200825126975,188.19092679361026,184.8725659629828,186.42715454101562,6192550
2010-07-06,186.4682099111832,190.241866078837,186.08674473926249,189.73324584960938,10143910
2010-07-07,189.42150044815367,190.24186210019025,187.94485948866816,189.01953125,8912210
2010-07-08,189.91371367523692,194.16728664175776,189.91371367523692,193.3428192138672,17562290
2010-07-09,194.01549347776785,195.1270797980163,193.61351183902346,194.33543395996094,9803290
2010-07-12,194.8399843758794,197.8712139562941,194.42980357890627,196.9442138671875,14948170
2010-07-13,196.9688034944647,199.93030904531702,196.0745999353839,199.27401733398438,17615470
2010-07-14,199.92209124504495,203.36760697598572,199.92209124504495,202.17808532714844,18159640
2010-07-15,202.6703244731553,202.87541486170986,199.67599728962446,200.15591430664062,8162390
2010-07-16,200.5784155357779,202.198634737891,199.19200239897276,200.90655517578125,9528070
2010-07-19,200.08208492471962,202.05505346271218,199.0197182133178,201.4192657470703,7630370
2010-07-20,201.41928118686454,202.21093966144804,200.18873876026467,200.90655517578125,5076900
2010-07-21,201.44385183975822,202.0632287463088,199.67597389893086,199.90158081054688,5055340
2010-07-22,199.1140505940414,204.0567364431786,198.34290873424413,203.14202880859375,11585880
2010-07-23,203.5317053684163,205.39802288580086,203.1215245938066,204.82786560058594,14843460
2010-07-26,204.92629998494374,205.2831552255205,197.059036404543,197.71942138671875,15780730
2010-07-27,198.52337175617944,200.73425194670742,196.93597429993872,199.77032470703125,23112370
2010-07-28,199.7293146714043,203.2855873721214,198.7859039295071,202.73594665527344,16576370
2010-07-29,201.97300536077393,203.67935883835884,199.84827201097156,202.87950134277344,15800230
2010-07-30,201.80893220480027,206.895171082027,201.0254854577321,205.32827758789062,26944870
2010-08-02,206.72701195559858,213.29401039675506,206.0748260028585,212.17422485351562,20585770
2010-08-03,213.207865728686,214.6681083527313,211.57124836761665,213.33912658691406,16001370
2010-08-04,214.1102371127574,214.1143429257644,211.0789954831368,212.8961181640625,9779810
2010-08-05,213.2939720373773,218.4376291964419,212.47361060646432,217.04302978515625,22437960
2010-08-06,216.16526121840093,217.7977726371324,213.9502750930659,214.8813934326172,12794400
2010-08-09,215.3449028384336,217.8183048823354,214.6065824643627,217.4655303955078,8402850
2010-08-10,217.40401445999692,219.44670663376826,215.26696368730722,215.7263641357422,13309390
2010-08-11,215.34489466234675,217.1496999841716,212.52284908755496,213.26116943359375,9961780
2010-08-12,212.46542147775176,229.29104421870332,211.34974183058932,228.4214630126953,64002190
2010-08-13,228.38865205776872,236.23951815288072,228.38865205776872,233.82354736328125,40721170
2010-08-16,233.5569103785195,234.18036804453655,230.48463577704123,231.456787109375,15501900
2010-08-17,231.7521184837156,234.2993498960935,230.64873128987088,231.21478271484375,12544710
2010-08-18,231.95312149218927,232.54788862057518,226.9201953923586,230.90716552734375,15230490
2010-08-19,230.93584390281595,231.7357012887246,228.27788093223305,230.16880798339844,10875610
2010-08-20,229.70127398760025,232.46588888670723,228.0687622302473,228.62660217285156,9755310
2010-08-23,228.88085433217174,233.18775212874488,227.28113942212346,231.6085662841797,13250210
2010-08-24,229.41407437926088,234.20498224079077,229.41407437926088,233.4584503173828,19905960
2010-08-25,232.65452476555984,234.1721985369409,230.93176062062585,231.6331787109375,9216230
2010-08-26,232.16230041099683,236.657890364578,231.7521196682212,235.12789916992188,22642910
2010-08-27,234.75466723772678,235.0745952279989,228.47069467788035,229.24183654785156,12367930
2010-08-30,230.24676505321403,232.2033101866055,228.58553803978887,229.7012176513672,9183040
2010-08-31,228.88085001114183,228.88085001114183,224.91030350265717,226.94480895996094,13063890
2010-09-01,227.6503119904463,228.5773244737724,224.55345239298072,227.7733612060547,11380730
2010-09-02,228.8767555144667,230.0950053754495,225.68145644525129,226.345947265625,10757500
2010-09-03,226.55514346726264,228.79882018057558,225.71017211320077,227.51905822753906,6371210
2010-09-06,227.65033210587725,235.6078492242979,227.65033210587725,234.54957580566406,15331120
2010-09-07,234.70951858604306,234.82435616910539,232.01462825389183,232.74063110351562,8915520
2010-09-08,231.75624217034894,238.39706987551745,230.45597613204143,237.56849670410156,24261960
2010-09-09,237.9048351244895,245.6736595349726,237.66281746626655,244.7999725341797,32230550
2010-09-13,245.3741996201827,259.7264179600992,245.3741996201827,258.2948913574219,49114260
2010-09-14,258.7461235292574,259.72646155156957,252.87643787061285,255.0955047607422,24448530
2010-09-15,254.80421756571502,256.3382891475677,249.66464214986382,251.05516052246094,18165620
2010-09-16,251.2767293264864,257.75760551152484,251.0306308790192,253.885498046875,32196770
2010-09-17,257.5935600236937,257.5935600236937,252.67139008693528,253.71734619140625,13313900
2010-09-20,254.31205682321934,256.25630951003524,252.2611531391611,255.0421905517578,13964290
2010-09-21,255.54262120168792,256.6911223573026,253.13896788396437,254.20953369140625,9449940
2010-09-22,255.6081939262232,259.14397459186006,254.16437488672096,258.30718994140625,19799750
2010-09-23,259.07015546089514,259.6444185334416,256.4655176746198,257.54840087890625,13751230
2010-09-24,257.1915118155957,259.23420370050144,256.227572144494,257.7083435058594,10802760
2010-09-27,258.0037231032452,262.50339446054215,258.0037231032452,260.9283142089844,12317840
2010-09-28,260.79297343462804,263.33199383924557,259.5091054007718,261.7528076171875,14599770
2010-09-29,261.6953517442777,264.5666173590268,261.38361032900445,262.1629638671875,14836720
2010-09-30,262.4336310706774,268.6437734502649,260.4647685360764,265.83404541015625,30806190
2010-10-01,265.74795198055045,269.7348975386768,264.238489565409,268.43463134765625,16451380
2010-10-04,268.6683764899163,270.71517431429805,266.22369034146163,267.40911865234375,12102230
2010-10-05,267.02763212711847,268.6765665303972,265.56738985607456,266.453369140625,9620340
2010-10-06,267.0276010283083,268.90623540030464,264.5295898740628,265.2474060058594,7865720
2010-10-07,265.46895773256375,266.3631486667245,263.1719307594085,264.1481628417969,8527160
2010-10-08,263.9923100886686,268.0859308334463,263.74621166272595,266.4041748046875,9432630
2010-10-11,267.2738507688331,268.54542651513214,266.21970794089765,267.8481140136719,6559420
2010-10-12,267.02775602433513,267.91373571996803,262.6470271786052,265.2762756347656,7547160
2010-10-13,265.7930054678323,271.94982219005357,264.4024867938289,271.1786804199219,15432970
2010-10-14,271.9498380714204,272.7578821343469,266.46982924337516,267.5567932128906,6700620
2010-10-15,269.1606273105981,269.1606273105981,258.4343901198925,259.69775390625,14198900
2010-10-18,261.2851236353312,263.2868075900356,257.00694164819294,259.8699951171875,17299680
2010-10-19,261.2687610596452,262.84384124957194,254.77969805573412,255.67388916015625,11811670
2010-10-20,254.7222894451301,257.0931466038417,252.34324569411754,253.84860229492188,12889050
2010-10-21,254.96837155611126,263.2909558897078,254.80842007337992,262.1137390136719,12952060
2010-10-22,262.51570234214944,264.32050780993103,260.13665879676336,263.0243225097656,12025260
2010-10-25,263.2540288443194,266.8143951355318,263.17198767834793,265.7315368652344,9432490
2010-10-26,265.30494261517634,265.30494261517634,260.3827729004775,260.94061279296875,14037350
2010-10-27,260.825698076714,263.64774321502824,258.9593809520541,261.52301025390625,8411000
2010-10-28,262.35164354020577,265.4690328063375,259.6526717589949,261.55999755859375,19709480
2010-10-29,260.891367391434,261.559964047969,255.79282343526992,258.4631042480469,9741720
2010-11-01,262.1055240589805,263.9923456733947,259.9069610393878,262.3885498046875,8783170
2010-11-02,262.4336439148996,265.7971311369941,260.604253757229,262.6674499511719,12948750
2010-11-03,263.7462665717736,269.57083920766496,263.4263135159923,268.4715576171875,13392290
2010-11-04,270.5551564465925,282.9426175287493,269.58303027400024,281.6669616699219,19974730
2010-11-08,287.53671990243356,288.3570814428114,280.0099127836458,280.98614501953125,17527910
2010-11-09,273.1804421544773,274.6570831789694,267.528138106096,268.46746826171875,39874860
2010-11-10,268.34022939948795,270.05478178802014,263.2539785071909,263.71337890625,23510530
2010-11-11,264.32043659821136,266.9455778931131,259.73459462721905,260.54266357421875,23159970
2010-11-12,260.0751092536074,260.46478598776514,246.27662229922856,248.30702209472656,27246230
2010-11-15,248.73358447190535,260.4401325419684,246.92877939240165,259.5213317871094,38057580
2010-11-16,260.2104861293561,261.5312562285606,251.14550087382932,252.7205810546875,31881610
2010-11-18,254.96841642760884,255.21453996861226,243.237253667924,251.44497680664062,43440440
2010-11-19,251.68688662480199,251.68688662480199,244.06164085241093,245.3660125732422,22096350
2010-11-22,246.21098029511154,250.210242365711,244.5128260843195,249.3775634765625,22722140
2010-11-23,247.25695704412507,247.25695704412507,235.4724718243277,242.2855682373047,44970820
2010-11-24,242.46192352794827,244.14776030740794,230.8743179902229,233.8850555419922,34672020
2010-11-25,235.5258115616152,236.59227158756437,227.65033548896147,231.49783325195312,46879080
2010-11-26,232.25251751316142,238.70057151250876,229.02439721829913,234.84896850585938,40665000
2010-11-29,235.61601800659366,237.9909805576828,233.06470577375094,236.2436065673828,18550930
2010-11-30,235.64068578878934,246.100297423491,234.2337684829641,245.4686279296875,31774970
2010-12-01,246.02636858164038,256.23987759941735,244.06161212342587,254.3243408203125,28775250
2010-12-02,256.24403831168297,260.34992679717374,253.2496986568069,254.2464599609375,20127970
2010-12-03,253.73780569851502,254.72224952729186,250.04617889377164,251.9125213623047,16717370
2010-12-06,252.6467179906242,253.4916892868292,240.7760867497876,242.19940185546875,31659450
2010-12-07,242.2527484413048,242.41683076056685,233.80303474369393,234.99256896972656,38866190
2010-12-08,233.80306223497035,234.62342385684744,229.0449748422632,230.11143493652344,34752920
2010-12-09,230.93175640251263,231.09583871253633,218.74938342889666,220.4229278564453,43130530
2010-12-10,220.18504558433105,225.15232899956047,217.84701004748885,224.15969848632812,52261980
2010-12-13,225.23023589980036,228.0604930398327,221.08742041091693,225.17691040039062,42073330
2010-12-14,225.5338033223081,230.11140965383578,224.82417357324658,229.10235595703125,24181790
2010-12-15,228.3066297267082,228.3066297267082,219.03655339855243,221.33766174316406,30594750
2010-12-16,222.23592267831012,227.97845310945738,219.6435773651387,226.6617889404297,45922940
