Target,Model Variant,Scope,Feature Set,Block Length,TRANSFER ROC AUC,PRIMARY_ONLY ROC AUC,Delta ROC AUC,Delta ROC AUC 2.5%,Delta ROC AUC Median,Delta ROC AUC 97.5%,Delta ROC AUC Valid Replicates,TRANSFER Brier Score,PRIMARY_ONLY Brier Score,Delta Brier Score,Delta Brier Score 2.5%,Delta Brier Score Median,Delta Brier Score 97.5%,Delta Brier Score Valid Replicates,TRANSFER Brier Skill Score vs Training Prior,PRIMARY_ONLY Brier Skill Score vs Training Prior,Delta Brier Skill Score vs Training Prior,Delta Brier Skill Score vs Training Prior 2.5%,Delta Brier Skill Score vs Training Prior Median,Delta Brier Skill Score vs Training Prior 97.5%,Delta Brier Skill Score vs Training Prior Valid Replicates,TRANSFER Top 20% Lift,PRIMARY_ONLY Top 20% Lift,Delta Top 20% Lift,Delta Top 20% Lift 2.5%,Delta Top 20% Lift Median,Delta Top 20% Lift 97.5%,Delta Top 20% Lift Valid Replicates
T1_BEFORE_STOP_63,LOGIT_RULE,POOLED_2016_2026,FS1_RULE_SUMMARY,63,0.399050371594,0.510593001652,0.111542630058,0.0301830095663,0.105969909262,0.172806042274,2000,0.246656238909,0.240015158828,-0.00664108008066,-0.0115095912066,-0.0064817520748,0.000199372579196,2000,0.0790725808032,-0.000128109819197,-0.0792006906223,-0.148263537313,-0.0816514005432,-0.009500287319,2000,0.535714285714,1.00446428571,0.46875,0.188714380999,0.475422175189,0.725610431671,2000
T1_BEFORE_STOP_63,LOGIT_RULE,RECENT_2024_2026,FS1_RULE_SUMMARY,63,0.440990990991,0.520720720721,0.0797297297297,-0.052868852459,0.169568822554,0.323529411765,2000,0.241113260509,0.233901105813,-0.00721215469604,-0.0207138740761,-0.0147586868736,-0.00415170130486,2000,0.0933540900957,0.00882939567322,-0.0845246944225,-0.13564121096,-0.0666641134625,-0.0121864888209,2000,0.393243243243,0.655405405405,0.262162162162,-0.493284493284,0.360714285714,0.995442142374,2000
T1_BEFORE_STOP_63,RF_FULL,ERA_2016_2020,FS3_FULL_SIGNAL_STATE,63,0.492877687988,0.450486234762,-0.0423914532256,-0.0489247678019,0.00997464029085,0.0621757077409,2000,0.267554975652,0.266560651324,-0.000994324328468,-0.0221919233972,-0.0107405792136,-0.000270028360658,2000,0.00653253073497,-0.103292747415,-0.10982527815,-0.21119668151,-0.0966166150512,0.0257580845075,2000,1.00816326531,0.806530612245,-0.201632653061,-0.67890625,-0.26183834396,0,2000
T1_BEFORE_STOP_63,RF_FULL,ERA_2021_2023,FS3_FULL_SIGNAL_STATE,63,0.511851062085,0.500123021406,-0.0117280406791,-0.128668132672,-0.0443061030139,0.0816573359447,2000,0.244917691743,0.246621321516,0.00170362977348,-0.00638157445509,0.00655482634148,0.0166978293713,2000,0.0828107418658,-0.0278872658328,-0.110698007699,-0.25542442134,-0.166237018574,-0.0446798253389,2000,1.10405471422,0.828041035662,-0.276013678554,-0.490468714959,-0.2,0.105087678279,2000
T1_BEFORE_STOP_63,RF_FULL,POOLED_2016_2026,FS3_FULL_SIGNAL_STATE,63,0.498838769612,0.474169075145,-0.0246696944674,-0.0531715784389,-0.00313388286444,0.0489683872928,2000,0.253961003203,0.254853531417,0.00089252821454,-0.0106201158401,-0.00227709312698,0.00659097540595,2000,0.0517991667656,-0.0619586775318,-0.113757844297,-0.183168422753,-0.103397302542,-0.00872236540866,2000,1.07142857143,0.825892857143,-0.245535714286,-0.4263707751,-0.213408470105,0.0835577672209,2000
T1_BEFORE_STOP_63,RF_FULL,RECENT_2024_2026,FS3_FULL_SIGNAL_STATE,63,0.564414414414,0.491891891892,-0.0725225225225,-0.0867077464789,-0.0595410403782,-0.04095004095,2000,0.240415407273,0.244222818228,0.00380741095478,-0.00245364285437,0.00235865638357,0.00570327816559,2000,0.0959781920672,-0.0349095079809,-0.130887700048,-0.197187219929,-0.128691795585,-0.0648614121875,2000,1.44189189189,1.17972972973,-0.262162162162,-0.588888888889,-0.131578947368,0,2000
T2_BEFORE_STOP_63,DUMMY_PRIOR,ERA_2016_2020,NONE,63,0.392890120037,0.392890120037,0,0,0,0,2000,0.215795115671,0.215361895904,-0.000433219767652,-0.00831036179527,-0.00172697529049,0.00453517867972,2000,0,0,0,0,0,0,2000,1.04,1.04,0,0,0,0,2000
T2_BEFORE_STOP_63,DUMMY_PRIOR,ERA_2021_2023,NONE,63,0.399664929263,0.308451228593,-0.0912137006701,-0.133017488583,-0.013436134975,0.0226347512261,2000,0.213375369835,0.213915120092,0.000539750256998,-0.00715953024147,-0.00164073140406,0.00597582859983,2000,0,0,0,0,0,0,2000,0.505754475703,0.505754475703,0,0,0,0,2000
T2_BEFORE_STOP_63,DUMMY_PRIOR,POOLED_2016_2026,NONE,63,0.422757462742,0.382817491568,-0.0399399711743,-0.0862385672048,-0.0329374960402,0,2000,0.210619268393,0.20977493947,-0.000844328922772,-0.00518997785296,-0.000641213867624,0.00486901128043,2000,0,0,0,0,0,0,2000,0.718562874251,0.62874251497,-0.0898203592814,-0.717854172158,-0.110497237569,0.0323009473134,2000
T2_BEFORE_STOP_63,DUMMY_PRIOR,RECENT_2024_2026,NONE,63,0.5,0.5,0,0,0,0,2000,0.191018101347,0.185902165662,-0.00511593568507,-0.00995548495836,-0.00723550309992,-0.004278608317,2000,0,0,0,0,0,0,2000,1.2652173913,1.2652173913,0,0,0,0,2000
T2_BEFORE_STOP_63,LOGIT_FULL,ERA_2016_2020,FS3_FULL_SIGNAL_STATE,63,0.494228993536,0.613419513697,0.11919052016,-0.0793758694244,0.0660222528761,0.176746160816,2000,0.243949926999,0.234519452904,-0.00943047409551,-0.0285944638117,0.00274456682333,0.0399010716243,2000,-0.130470104667,-0.0889551836457,0.0415149210213,-0.198887597765,-0.0210152068326,0.126286544869,2000,0.975,1.755,0.78,0.306740319903,0.857142857143,1.49711821332,2000
T2_BEFORE_STOP_63,LOGIT_FULL,ERA_2021_2023,FS3_FULL_SIGNAL_STATE,63,0.515078183172,0.531552494415,0.0164743112435,-0.057104284545,0.0191885784022,0.069886822662,2000,0.242153776583,0.26833829902,0.0261845224369,-0.00898127511316,0.0168146887114,0.0482423252802,2000,-0.134872205591,-0.254414830074,-0.119542624483,-0.297391237707,-0.0956396187418,0.0605017384862,2000,0.794757033248,1.22826086957,0.433503836317,-0.0913959235209,0.408163265306,0.729175677624,2000
T2_BEFORE_STOP_63,LOGIT_FULL,POOLED_2016_2026,FS3_FULL_SIGNAL_STATE,63,0.503826094709,0.560392861919,0.05656676721,-0.052178335409,0.046234981076,0.137177637878,2000,0.236919082649,0.249753126269,0.0128340436203,-0.00980500952977,0.0134472575089,0.038054113026,2000,-0.124868984952,-0.190576562194,-0.0657075772419,-0.210944149993,-0.0656608395004,0.056091909136,2000,0.808383233533,1.4371257485,0.62874251497,0.125325483092,0.575720771239,0.981356292517,2000
T2_BEFORE_STOP_63,LOGIT_FULL,RECENT_2024_2026,FS3_FULL_SIGNAL_STATE,63,0.509988249119,0.378965922444,-0.131022326675,-0.238125,-0.208559373116,-0.140821917808,2000,0.206819501373,0.245242489976,0.0384229886025,0.0373355615385,0.0448570747662,0.0517548983705,2000,-0.0827220033834,-0.319201899032,-0.236479895648,-0.368445157314,-0.306138221239,-0.23929448546,2000,0.84347826087,0.84347826087,0,-0.910714285714,-0.426086956522,0.200396825397,2000
T2_BEFORE_STOP_63,LOGIT_RAW,ERA_2016_2020,FS2_RAW_SIGNAL_STATE,63,0.495460141582,0.613188673438,0.117728531856,-0.0876166417193,0.0583250360473,0.18647638919,2000,0.242350363512,0.236663767403,-0.00568659610929,-0.0324092012375,0.00380652060773,0.0490561524438,2000,-0.123057687187,-0.0989119798088,0.0241457073786,-0.208881764892,-0.0299548738793,0.144417678945,2000,1.105,1.69,0.585,0.132856650768,0.698758140239,1.50739795918,2000
T2_BEFORE_STOP_63,LOGIT_RAW,ERA_2021_2023,FS2_RAW_SIGNAL_STATE,63,0.518801191363,0.534903201787,0.0161020104244,-0.0586549849339,0.0234738611057,0.0815497506848,2000,0.24286857569,0.264230429792,0.0213618541016,-0.0101939434163,0.00354224515863,0.0283579580765,2000,-0.138222166308,-0.235211562784,-0.0969893964761,-0.167431847271,-0.0247664940069,0.0448848384691,2000,0.794757033248,1.08375959079,0.289002557545,-0.103760706914,0.30303030303,0.70560273799,2000
T2_BEFORE_STOP_63,LOGIT_RAW,POOLED_2016_2026,FS2_RAW_SIGNAL_STATE,63,0.505594270516,0.565192196253,0.0595979257366,-0.04305239768,0.0449741363119,0.128928027294,2000,0.237513969038,0.247453806784,0.00993983774609,-0.00815488002164,0.0113752032093,0.033298058567,2000,-0.12769344823,-0.179615674821,-0.0519222265918,-0.165019251279,-0.0559911303693,0.038874402465,2000,0.898203592814,1.46706586826,0.568862275449,0.204750493578,0.499989443013,0.88841552795,2000
T2_BEFORE_STOP_63,LOGIT_RAW,RECENT_2024_2026,FS2_RAW_SIGNAL_STATE,63,0.504112808461,0.408343125734,-0.0957696827262,-0.210380622837,-0.160415689952,-0.0916666666667,2000,0.212722932559,0.235841672015,0.0231187394568,0.0247008538114,0.0325432744307,0.0406854969526,2000,-0.113627091141,-0.268633268339,-0.155006177198,-0.307780120844,-0.235922797429,-0.164130069498,2000,0.84347826087,1.05434782609,0.210869565217,-0.81746031746,-0.231292517007,0.434782608696,2000
T2_BEFORE_STOP_63,LOGIT_RULE,ERA_2016_2020,FS1_RULE_SUMMARY,63,0.424399815328,0.412165281625,-0.0122345337027,-0.065625569528,0.00267563329835,0.0713021761735,2000,0.218426878795,0.218547567718,0.000120688922804,-0.00475180883223,-0.00044598519006,0.00397910634237,2000,-0.0121956565854,-0.0147921794644,-0.00259652287895,-0.0483711219375,-0.0066959330236,0.0262688720472,2000,0.715,0.585,-0.13,-0.553382488479,-0.0665973665974,0.310079656863,2000
T2_BEFORE_STOP_63,LOGIT_RULE,ERA_2021_2023,FS1_RULE_SUMMARY,63,0.46639985108,0.476265822785,0.00986597170514,-0.0449747991952,0.0205382974629,0.120869580375,2000,0.214262907341,0.215383395164,0.00112048782375,-0.00297913610861,0.000552576029214,0.00395576701622,2000,-0.00415951244353,-0.00686382090284,-0.00270430845931,-0.0469153062243,-0.0108765340849,0.0189148887017,2000,0.93925831202,0.867007672634,-0.0722506393862,-0.323223814229,0.0791677334016,0.574696835256,2000
T2_BEFORE_STOP_63,LOGIT_RULE,POOLED_2016_2026,FS1_RULE_SUMMARY,63,0.46034234261,0.452422698028,-0.0079196445818,-0.0514376560939,0.000291222275692,0.056248914643,2000,0.210973366202,0.212146065537,0.00117269933494,-0.00172966083985,0.00121073179819,0.00395899007577,2000,-0.00168122229115,-0.011303190327,-0.0096219680359,-0.0335181209899,-0.00805212289625,0.0141071179721,2000,0.838323353293,0.748502994012,-0.0898203592814,-0.429923327602,-0.0943905047715,0.224474169657,2000
T2_BEFORE_STOP_63,LOGIT_RULE,RECENT_2024_2026,FS1_RULE_SUMMARY,63,0.559341950646,0.495299647474,-0.0640423031727,-0.130805455093,-0.0848153214774,-0.0169117647059,2000,0.184329511484,0.188302688894,0.00397317741047,5.85014265119e-05,0.00346373306828,0.00767318475313,2000,0.0350154766289,-0.012912830916,-0.0479283075449,-0.0797231136427,-0.0605320721359,-0.0460925068255,2000,0.421739130435,0.421739130435,0,0,0,0,2000
T2_BEFORE_STOP_63,RF_FULL,ERA_2016_2020,FS3_FULL_SIGNAL_STATE,63,0.496614342875,0.412511542013,-0.0841028008618,-0.142878002465,-0.080283618909,0.0175775942516,2000,0.235757227381,0.233432382077,-0.00232484530349,-0.0201878240222,-0.0059422012546,0.00667638288632,2000,-0.0925049283319,-0.0839075366507,0.00859739168118,-0.0380796904186,0.0195202738512,0.0800360133958,2000,1.105,0.78,-0.325,-0.75009404108,-0.1849002849,0.583535108959,2000
