Block Length,Mode,Target,Model Variant,Feature Set,Scope,Metric,Valid Replicates,2.5%,Median,97.5%
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Recall at 0.50,2000,0.166666666667,0.348837209302,0.50685413853
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Specificity at 0.50,2000,0.74640791259,0.849765258216,0.957965915338
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,F1 at 0.50,2000,0.262276166456,0.402877697842,0.484848484848
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 10% Rows,2000,28,30,32
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 10% Success Rate,2000,0.40625,0.533333333333,0.666666666667
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 10% Lift,2000,1.38396152084,1.91526347216,2.59071964018
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 20% Rows,2000,56,60,64
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 20% Success Rate,2000,0.379310344828,0.457627118644,0.540983606557
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 20% Lift,2000,1.23241680338,1.64290217979,2.13312536743
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Rows,2000,56,60,64
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Success Rate,2000,0.0645161290323,0.135593220339,0.280701754386
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Lift,2000,0.246911375661,0.484358115099,0.978341752601
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Rows,2000,726,748,775
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Positive Count,2000,198,226,255
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Prevalence,2000,0.26419833689,0.302263648469,0.34203829259
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,ROC AUC,2000,0.529249887106,0.58409590872,0.645091995854
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Average Precision,2000,0.331891148475,0.384022291679,0.435390388066
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Brier Score,2000,0.203474351713,0.235664217494,0.266591238599
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Brier Benchmark Score,2000,0.196473781682,0.211748191949,0.228112251879
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Brier Skill Score vs Training Prior,2000,-0.201339552384,-0.112843629227,-0.0160211060213
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Log Loss,2000,0.638972040648,0.734207590568,0.833392718948
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Accuracy at 0.50,2000,0.632428948623,0.66890080429,0.712798565664
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Precision at 0.50,2000,0.35373254565,0.423841059603,0.5
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Recall at 0.50,2000,0.159174038714,0.247933884298,0.352185990338
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Specificity at 0.50,2000,0.8,0.852490421456,0.909441422785
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,F1 at 0.50,2000,0.229404024768,0.311977715877,0.388736306729
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 10% Rows,2000,73,75,78
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 10% Success Rate,2000,0.36,0.467532467532,0.561705303829
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 10% Lift,2000,1.1921785976,1.54545737999,1.9527177676
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 20% Rows,2000,146,150,155
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 20% Success Rate,2000,0.342277463794,0.403973509934,0.464052287582
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 20% Lift,2000,1.11968049307,1.33250282844,1.61456979281
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Rows,2000,146,150,155
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Success Rate,2000,0.109677419355,0.172185430464,0.258503401361
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Lift,2000,0.387276965971,0.566748997477,0.823120470664
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Rows,2000,132,136,141
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Positive Count,2000,28,35,42
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Prevalence,2000,0.198581560284,0.255474452555,0.313491751767
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,ROC AUC,2000,0.572495972073,0.627984429066,0.700547778454
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Average Precision,2000,0.408458324185,0.49237418474,0.551682953494
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Brier Score,2000,0.155879398958,0.184317806634,0.218641582511
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Brier Benchmark Score,2000,0.169500217512,0.192230600444,0.215453984351
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Brier Skill Score vs Training Prior,2000,-0.0362825966075,0.0421779213912,0.115531761271
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Log Loss,2000,0.503375686074,0.573065270237,0.659646086021
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Accuracy at 0.50,2000,0.656934306569,0.728256302521,0.792857142857
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Precision at 0.50,2000,0.285714285714,0.444444444444,0.529411764706
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Recall at 0.50,2000,0.0975609756098,0.222222222222,0.310344827586
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Specificity at 0.50,2000,0.895238095238,0.906542056075,0.927083333333
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,F1 at 0.50,2000,0.148148148148,0.301886792453,0.375
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 10% Rows,2000,14,14,15
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 10% Success Rate,2000,0.285714285714,0.571428571429,0.642857142857
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 10% Lift,2000,1.02556390977,2.1810515873,3.07692307692
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 20% Rows,2000,27,28,29
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 20% Success Rate,2000,0.357142857143,0.428571428571,0.555555555556
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 20% Lift,2000,1.40601503759,1.74790919952,2.02254036672
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Rows,2000,27,28,29
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Success Rate,2000,0.137931034483,0.178571428571,0.259259259259
63,PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Lift,2000,0.528957528958,0.704081632653,0.897435897436
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Rows,2000,309,320,332
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Positive Count,2000,81,95,113
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Prevalence,2000,0.252336448598,0.297213622291,0.355770705521
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,ROC AUC,2000,0.48115770937,0.545809486018,0.608106365789
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Average Precision,2000,0.254916723147,0.339064369749,0.427911997183
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Brier Score,2000,0.224697656698,0.25543002093,0.290328848947
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Brier Benchmark Score,2000,0.191434596315,0.210333820127,0.235876772226
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Brier Skill Score vs Training Prior,2000,-0.323187584569,-0.213302995373,-0.108270670491
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Log Loss,2000,0.668528859252,0.793141238656,0.93595062574
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Accuracy at 0.50,2000,0.60735363296,0.644960777133,0.67823620125
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Precision at 0.50,2000,0.224131497684,0.333333333333,0.466666666667
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Recall at 0.50,2000,0.0706937799043,0.192715817398,0.322916666667
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Specificity at 0.50,2000,0.758617036821,0.834061135371,0.934579439252
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,F1 at 0.50,2000,0.111111111111,0.242424242424,0.33898800674
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 10% Rows,2000,31,32,34
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 10% Success Rate,2000,0.15625,0.34375,0.484848484848
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 10% Lift,2000,0.573963903743,1.12609495767,1.64323268817
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 20% Rows,2000,62,64,67
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 20% Success Rate,2000,0.1875,0.318181818182,0.4375
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 20% Lift,2000,0.660989896174,1.0717232326,1.37247401148
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Bottom 20% Rows,2000,62,64,67
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Bottom 20% Success Rate,2000,0.0967357910906,0.169230769231,0.269841269841
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Bottom 20% Lift,2000,0.363878650513,0.564304092134,0.848982780612
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Rows,2000,278,298,318
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Positive Count,2000,66,82,104.025
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Prevalence,2000,0.220680888369,0.276816608997,0.352759616715
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,ROC AUC,2000,0.562355043458,0.660094445081,0.740245124564
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Average Precision,2000,0.373829099961,0.431980361862,0.512572192502
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Brier Score,2000,0.162134818641,0.203041858161,0.251931626886
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Brier Benchmark Score,2000,0.17933771726,0.201265644961,0.231538221053
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Brier Skill Score vs Training Prior,2000,-0.127277006485,-0.010340776937,0.116686361158
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Log Loss,2000,0.533297894603,0.638138631385,0.792294278849
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Accuracy at 0.50,2000,0.654234095658,0.718962377557,0.781776672025
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Precision at 0.50,2000,0.419325513196,0.5,0.676470588235
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Recall at 0.50,2000,0.144724190283,0.333333333333,0.512516447368
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Specificity at 0.50,2000,0.77619047619,0.869861299406,0.963490704501
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,F1 at 0.50,2000,0.233562468996,0.396946564885,0.490797546012
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 10% Rows,2000,28,30,32
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 10% Success Rate,2000,0.354838709677,0.515640273705,0.666666666667
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 10% Lift,2000,1.28123829267,1.82898946868,2.58081333782
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 20% Rows,2000,56,60,64
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 20% Success Rate,2000,0.389830508475,0.467741935484,0.553621031746
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 20% Lift,2000,1.25454701803,1.69172402221,2.15492202174
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Rows,2000,56,60,64
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Success Rate,2000,0.0645161290323,0.131147540984,0.309090909091
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Lift,2000,0.25,0.457404103479,1.04302205309
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Rows,2000,726,748,775
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Positive Count,2000,198,226,255
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Prevalence,2000,0.26419833689,0.302263648469,0.34203829259
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,ROC AUC,2000,0.523538311112,0.575898711959,0.64033873099
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Average Precision,2000,0.321703141108,0.372827534333,0.422643964448
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Brier Score,2000,0.206306970658,0.23895921214,0.271507176351
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Brier Benchmark Score,2000,0.196473781682,0.211748191949,0.228112251879
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Brier Skill Score vs Training Prior,2000,-0.221504105167,-0.12819369921,-0.0306952568866
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Log Loss,2000,0.64510144462,0.741431457082,0.846113337182
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Accuracy at 0.50,2000,0.624134798536,0.667109636312,0.714838539014
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Precision at 0.50,2000,0.337480867347,0.41435006435,0.495329246335
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Recall at 0.50,2000,0.146783059158,0.23370554679,0.335029255319
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Specificity at 0.50,2000,0.800756816359,0.854901538544,0.916024156308
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,F1 at 0.50,2000,0.213011456628,0.296944232238,0.379682358083
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 10% Rows,2000,73,75,78
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 10% Success Rate,2000,0.32,0.432432432432,0.533333333333
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 10% Lift,2000,1.04099586004,1.42920236875,1.83576506315
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 20% Rows,2000,146,150,155
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 20% Success Rate,2000,0.321876398961,0.393333333333,0.463087248322
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 20% Lift,2000,1.04451368056,1.29818914159,1.61137856569
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Rows,2000,146,150,155
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Success Rate,2000,0.113333333333,0.18,0.267123287671
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Lift,2000,0.405105221732,0.588946104758,0.85359953039
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Rows,2000,132,136,141
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Positive Count,2000,28,35,42
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Prevalence,2000,0.198581560284,0.255474452555,0.313491751767
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,ROC AUC,2000,0.581064356436,0.647058823529,0.706545654565
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Average Precision,2000,0.386681614764,0.466642649475,0.532854355727
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Brier Score,2000,0.157832558336,0.18335626389,0.211437364817
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Brier Benchmark Score,2000,0.169500217512,0.192230600444,0.215453984351
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Brier Skill Score vs Training Prior,2000,-0.0202769856092,0.0508985727953,0.110390823198
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Log Loss,2000,0.502766450685,0.563178814158,0.631875080677
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Accuracy at 0.50,2000,0.681422056385,0.755395683453,0.821428571429
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Precision at 0.50,2000,0.363636363636,0.5625,0.692307692308
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Recall at 0.50,2000,0.1,0.235294117647,0.310344827586
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Specificity at 0.50,2000,0.927083333333,0.939393939394,0.961165048544
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,F1 at 0.50,2000,0.16,0.333333333333,0.409090909091
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 10% Rows,2000,14,14,15
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 10% Success Rate,2000,0.4,0.571428571429,0.642857142857
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 10% Lift,2000,1.4356228223,2.23673469388,3.07692307692
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 20% Rows,2000,27,28,29
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 20% Success Rate,2000,0.357142857143,0.464285714286,0.592592592593
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 20% Lift,2000,1.51683519027,1.81776437848,2.15861344538
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Rows,2000,27,28,29
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Success Rate,2000,0.137931034483,0.142857142857,0.222222222222
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Lift,2000,0.511278195489,0.62037037037,0.827166005291
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2016_2020,Rows,2000,309,320,332
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2016_2020,Positive Count,2000,81,95,113
63,PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2016_2020,Prevalence,2000,0.252336448598,0.297213622291,0.355770705521
