Mode,Target,Model Variant,Feature Set,Evaluation Year,Rows,Positive Count,Prevalence,ROC AUC,Average Precision,Brier Score,Brier Benchmark Score,Brier Skill Score vs Training Prior,Log Loss,Accuracy at 0.50,Precision at 0.50,Recall at 0.50,Specificity at 0.50,F1 at 0.50
TRANSFER,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2023,82,24,0.292682926829,0.788793103448,0.65124431634,0.202547547702,0.224599377572,0.0981829518327,0.590332715581,0.707317073171,0,0,1,0
TRANSFER,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2024,48,16,0.333333333333,0.314453125,0.288023450348,0.247872090692,0.230546355458,-0.075150766096,0.707511744991,0.666666666667,0,0,1,0
TRANSFER,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2025,68,16,0.235294117647,0.669471153846,0.334904348319,0.176993270736,0.214946829779,0.176571848407,0.537376750945,0.764705882353,0,0,1,0
TRANSFER,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,2026,15,5,0.333333333333,0.32,0.288034188034,0.231684452435,0.230107524195,-0.00685300598194,0.657506852356,0.666666666667,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2016,50,6,0.12,0.5,0.12,0.12791746366,0.12791746366,0,0.433602068881,0.88,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2017,73,28,0.383561643836,0.5,0.383561643836,0.252408075295,0.252408075295,0,0.704120110798,0.616438356164,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2018,71,16,0.225352112676,0.5,0.225352112676,0.177478041583,0.177478041583,0,0.541149644096,0.774647887324,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2019,72,10,0.138888888889,0.5,0.138888888889,0.137383544622,0.137383544622,0,0.454357339398,0.861111111111,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2020,53,16,0.301886792453,0.5,0.301886792453,0.212289213662,0.212289213662,0,0.616308530537,0.698113207547,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2021,102,37,0.362745098039,0.5,0.362745098039,0.24045376337,0.24045376337,0,0.677265777074,0.637254901961,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2022,112,12,0.107142857143,0.5,0.107142857143,0.122442129803,0.122442129803,0,0.421927324749,0.892857142857,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2023,82,19,0.231707317073,0.5,0.231707317073,0.178912269357,0.178912269357,0,0.543704231943,0.768292682927,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2024,48,11,0.229166666667,0.5,0.229166666667,0.177517225689,0.177517225689,0,0.540590742948,0.770833333333,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2025,68,7,0.102941176471,0.5,0.102941176471,0.116031704378,0.116031704378,0,0.406221316259,0.897058823529,0,0,1,0
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,2026,15,5,0.333333333333,0.5,0.333333333333,0.228590560493,0.228590560493,0,0.652356989288,0.666666666667,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2016,50,6,0.12,0.106060606061,0.0779325348885,0.156193865918,0.12791746366,-0.221051930274,0.563674530643,0.84,0,0,0.954545454545,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2017,73,28,0.383561643836,0.665873015873,0.491501517549,0.29253128538,0.252408075295,-0.158961673624,0.873312717051,0.616438356164,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2018,71,16,0.225352112676,0.670454545455,0.331893470209,0.165896051002,0.177478041583,0.065258724273,0.501651483018,0.774647887324,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2019,72,10,0.138888888889,0.620967741935,0.198696712905,0.133927200995,0.137383544622,0.0251583523855,0.430838920525,0.833333333333,0,0,0.967741935484,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2020,53,16,0.301886792453,0.493243243243,0.310506067833,0.2392501895,0.212289213662,-0.1270011574,0.71574603413,0.698113207547,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2021,102,37,0.362745098039,0.733056133056,0.536996640853,0.27790078275,0.24045376337,-0.155734802627,0.819437208042,0.637254901961,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2022,112,12,0.107142857143,0.593333333333,0.139750345862,0.129652061906,0.122442129803,-0.0588844061646,0.411321249906,0.839285714286,0,0,0.94,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2023,82,19,0.231707317073,0.663324979114,0.483635752835,0.167388723395,0.178912269357,0.0644089195391,0.518528969029,0.768292682927,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2024,48,11,0.229166666667,0.663390663391,0.35023131614,0.186407192129,0.177517225689,-0.0500794579522,0.574690745265,0.770833333333,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2025,68,7,0.102941176471,0.533957845433,0.115109608437,0.121302844486,0.116031704378,-0.045428446787,0.398547289032,0.867647058824,0,0,0.967213114754,0
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2026,15,5,0.333333333333,0.54,0.370555555556,0.239091338444,0.228590560493,-0.0459370585009,0.667774217571,0.666666666667,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2016,50,6,0.12,0.155303030303,0.081630965178,0.159438784115,0.12791746366,-0.246419210897,0.551560421901,0.84,0,0,0.954545454545,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2017,73,28,0.383561643836,0.673015873016,0.519778238788,0.279669462417,0.252408075295,-0.108005209778,0.827967744766,0.616438356164,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2018,71,16,0.225352112676,0.663636363636,0.331597363349,0.169029709928,0.177478041583,0.047602123505,0.507948203012,0.746478873239,0.25,0.0625,0.945454545455,0.1
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2019,72,10,0.138888888889,0.624193548387,0.204343502993,0.139424530809,0.137383544622,-0.0148561182649,0.442995270203,0.833333333333,0.25,0.1,0.951612903226,0.142857142857
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2020,53,16,0.301886792453,0.496621621622,0.313352710678,0.237191217812,0.212289213662,-0.117302258185,0.702307386018,0.698113207547,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2021,102,37,0.362745098039,0.747609147609,0.549371181879,0.268759910943,0.24045376337,-0.117719711166,0.778877913819,0.637254901961,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2022,112,12,0.107142857143,0.5825,0.132834930755,0.133695522055,0.122442129803,-0.0919078447129,0.42082457962,0.830357142857,0,0,0.93,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2023,82,19,0.231707317073,0.638262322473,0.476908677374,0.167856100159,0.178912269357,0.0617965958278,0.520710701079,0.768292682927,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2024,48,11,0.229166666667,0.63144963145,0.324067599068,0.188877913103,0.177517225689,-0.0639976620265,0.583494173081,0.770833333333,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2025,68,7,0.102941176471,0.484777517564,0.104901872673,0.125637800009,0.116031704378,-0.0827885419985,0.408909964835,0.852941176471,0,0,0.950819672131,0
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2026,15,5,0.333333333333,0.54,0.370555555556,0.237911977639,0.228590560493,-0.040777786821,0.66119990993,0.666666666667,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2016,50,6,0.12,0.460227272727,0.125496532788,0.125120001626,0.12791746366,0.0218692737815,0.422925987609,0.88,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2017,73,28,0.383561643836,0.382142857143,0.326426010387,0.266243532164,0.252408075295,-0.0548138440214,0.741775194911,0.616438356164,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2018,71,16,0.225352112676,0.473863636364,0.257897266266,0.176292178958,0.177478041583,0.00668174279025,0.537703744661,0.774647887324,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2019,72,10,0.138888888889,0.489516129032,0.142874654342,0.132484614647,0.137383544622,0.0356587827822,0.44122113661,0.861111111111,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2020,53,16,0.301886792453,0.703547297297,0.487958384865,0.209841383384,0.212289213662,0.0115306389595,0.609451536863,0.698113207547,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2021,102,37,0.362745098039,0.52972972973,0.407945930669,0.246725434941,0.24045376337,-0.0260826509139,0.699581649103,0.637254901961,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2022,112,12,0.107142857143,0.610416666667,0.197625157734,0.116469653515,0.122442129803,0.0487779516531,0.406094534032,0.892857142857,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2023,82,19,0.231707317073,0.514202172097,0.294201268636,0.17839892513,0.178912269357,0.00286925110895,0.542389899222,0.768292682927,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2024,48,11,0.229166666667,0.588452088452,0.339370920458,0.175971456417,0.177517225689,0.00870771422979,0.536242836726,0.770833333333,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2025,68,7,0.102941176471,0.639344262295,0.170212146528,0.107474219518,0.116031704378,0.0737512639786,0.382323680366,0.897058823529,0,0,1,0
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,2026,15,5,0.333333333333,0.75,0.66358974359,0.224953391797,0.228590560493,0.0159112812367,0.642259160352,0.666666666667,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2016,50,6,0.12,0.848484848485,0.330739113827,0.0991029011912,0.12791746366,0.225259019719,0.339247042758,0.88,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2017,73,28,0.383561643836,0.650793650794,0.682014560171,0.301355634473,0.252408075295,-0.193922318531,0.894319195893,0.616438356164,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2018,71,16,0.225352112676,0.673863636364,0.305677604612,0.171646901476,0.177478041583,0.0328555580988,0.519798760762,0.774647887324,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2019,72,10,0.138888888889,0.448387096774,0.138918079549,0.153827150627,0.137383544622,-0.119691234129,0.488095204453,0.861111111111,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2020,53,16,0.301886792453,0.652027027027,0.465657914535,0.221693827645,0.212289213662,-0.0443009506746,0.655165872352,0.716981132075,1,0.0625,1,0.117647058824
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2021,102,37,0.362745098039,0.629106029106,0.446572909393,0.273441195675,0.24045376337,-0.137188255412,0.783427828434,0.637254901961,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2022,112,12,0.107142857143,0.72,0.278268252108,0.11155175806,0.122442129803,0.0889430113675,0.390273847313,0.892857142857,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2023,82,19,0.231707317073,0.684210526316,0.455422154494,0.180379588166,0.178912269357,-0.00820133138082,0.55029623072,0.768292682927,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2024,48,11,0.229166666667,0.334152334152,0.268039626657,0.18740769274,0.177517225689,-0.0557155341551,0.576053796864,0.770833333333,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2025,68,7,0.102941176471,0.608899297424,0.149972319851,0.103286298609,0.116031704378,0.109844165759,0.366572905124,0.897058823529,0,0,1,0
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,2026,15,5,0.333333333333,0.92,0.885,0.229145269905,0.228590560493,-0.00242665056105,0.647208897399,0.666666666667,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2016,38,10,0.263157894737,0.5,0.263157894737,0.278743605544,0.278743605544,0,0.750874892553,0.263157894737,0.263157894737,1,0,0.416666666667
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2017,59,32,0.542372881356,0.5,0.542372881356,0.248349043733,0.248349043733,0,0.689843932345,0.542372881356,0.542372881356,1,0,0.703296703297
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2018,52,18,0.346153846154,0.5,0.346153846154,0.283835080145,0.283835080145,0,0.761570545284,0.346153846154,0.346153846154,1,0,0.514285714286
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2019,58,19,0.327586206897,0.5,0.327586206897,0.279896848933,0.279896848933,0,0.753392591386,0.327586206897,0.327586206897,1,0,0.493506493506
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2020,40,19,0.475,0.5,0.475,0.257058375754,0.257058375754,0,0.707359334564,0.475,0.475,1,0,0.64406779661
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2021,75,38,0.506666666667,0.5,0.506666666667,0.253584811835,0.253584811835,0,0.700387179879,0.506666666667,0.506666666667,1,0,0.672566371681
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2022,86,27,0.313953488372,0.5,0.313953488372,0.278845465455,0.278845465455,0,0.751200760538,0.313953488372,0.313953488372,1,0,0.477876106195
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2023,65,24,0.369230769231,0.5,0.369230769231,0.266913350819,0.266913350819,0,0.727115808653,0.369230769231,0.369230769231,1,0,0.539325842697
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2024,41,16,0.390243902439,0.5,0.390243902439,0.265213523085,0.265213523085,0,0.723712074613,0.390243902439,0.390243902439,1,0,0.561403508772
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2025,43,16,0.372093023256,0.5,0.372093023256,0.26686498482,0.26686498482,0,0.727022814,0.372093023256,0.372093023256,1,0,0.542372881356
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2026,13,5,0.384615384615,0.5,0.384615384615,0.265170373975,0.265170373975,0,0.72361495843,0.384615384615,0.384615384615,1,0,0.555555555556
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2016,38,10,0.263157894737,0.0892857142857,0.165879025213,0.3050840991,0.278743605544,-0.0944972118881,0.987166857527,0.684210526316,0,0,0.928571428571,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2017,59,32,0.542372881356,0.681712962963,0.733832235974,0.304549454339,0.248349043733,-0.226296062033,0.834637971646,0.457627118644,0.5,0.03125,0.962962962963,0.0588235294118
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2018,52,18,0.346153846154,0.498366013072,0.352683789697,0.253814810773,0.283835080145,0.105766592899,0.705029532052,0.615384615385,0.416666666667,0.277777777778,0.794117647059,0.333333333333
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2019,58,19,0.327586206897,0.642375168691,0.463352840803,0.21335656819,0.279896848933,0.237731439268,0.608918980133,0.637931034483,0.416666666667,0.263157894737,0.820512820513,0.322580645161
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2020,40,19,0.475,0.348370927318,0.44652682969,0.323173959181,0.257058375754,-0.25720065815,0.88738827696,0.525,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2021,75,38,0.506666666667,0.669274537696,0.624089067545,0.312341646429,0.253584811835,-0.231704865008,0.847932391907,0.493333333333,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2022,86,27,0.313953488372,0.770244821092,0.606748891504,0.185722619812,0.278845465455,0.33395861572,0.55493700866,0.755813953488,0.6,0.666666666667,0.796610169492,0.631578947368
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2023,65,24,0.369230769231,0.60162601626,0.483356962378,0.230209161626,0.266913350819,0.137513500471,0.656741903985,0.646153846154,0.545454545455,0.25,0.878048780488,0.342857142857
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2024,41,16,0.390243902439,0.7575,0.608866618965,0.226764259183,0.265213523085,0.144974748853,0.631285466478,0.609756097561,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2025,43,16,0.372093023256,0.423611111111,0.334081239558,0.266703491736,0.26686498482,0.000605149020793,0.728818684055,0.46511627907,0.315789473684,0.375,0.518518518519,0.342857142857
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2026,13,5,0.384615384615,0.25,0.316147186147,0.263318873672,0.265170373975,0.00698230452746,0.717301143211,0.615384615385,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2016,38,10,0.263157894737,0.128571428571,0.170573606757,0.301569414267,0.278743605544,-0.0818881878149,0.930755186394,0.657894736842,0,0,0.892857142857,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2017,59,32,0.542372881356,0.707175925926,0.728708714534,0.281595803392,0.248349043733,-0.133871099963,0.768743190431,0.525423728814,0.833333333333,0.15625,0.962962962963,0.263157894737
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2018,52,18,0.346153846154,0.483660130719,0.339485870741,0.269178289644,0.283835080145,0.051638403868,0.736226195911,0.538461538462,0.375,0.5,0.558823529412,0.428571428571
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2019,58,19,0.327586206897,0.651821862348,0.464780874888,0.215406797261,0.279896848933,0.230406494098,0.613517788312,0.603448275862,0.375,0.315789473684,0.74358974359,0.342857142857
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2020,40,19,0.475,0.335839598997,0.481824593204,0.314617836721,0.257058375754,-0.223915913256,0.861549894395,0.525,0.5,0.0526315789474,0.952380952381,0.0952380952381
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2021,75,38,0.506666666667,0.701280227596,0.673487391002,0.297243237822,0.253584811835,-0.172164987609,0.810740811199,0.48,0,0,0.972972972973,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2022,86,27,0.313953488372,0.762711864407,0.593421824004,0.198473549422,0.278845465455,0.288231031129,0.582856165658,0.720930232558,0.540540540541,0.740740740741,0.71186440678,0.625
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2023,65,24,0.369230769231,0.602642276423,0.483919246839,0.231032471815,0.266913350819,0.13442894068,0.656515709531,0.630769230769,0.5,0.291666666667,0.829268292683,0.368421052632
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2024,41,16,0.390243902439,0.765,0.6253402444,0.218982998485,0.265213523085,0.174314356454,0.616997203159,0.585365853659,0,0,0.96,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2025,43,16,0.372093023256,0.435185185185,0.352669804458,0.27373204295,0.26686498482,-0.0257323310297,0.744593768034,0.46511627907,0.379310344828,0.6875,0.333333333333,0.488888888889
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2026,13,5,0.384615384615,0.25,0.316147186147,0.271710334659,0.265170373975,-0.0246632404146,0.733177853086,0.538461538462,0,0,0.875,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2016,38,10,0.263157894737,0.275,0.203493582591,0.213384521372,0.278743605544,0.234477429695,0.619143739009,0.736842105263,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2017,59,32,0.542372881356,0.335069444444,0.436426006303,0.305253498879,0.248349043733,-0.229130961371,0.80999833845,0.457627118644,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2018,52,18,0.346153846154,0.378267973856,0.294853660482,0.238039277824,0.283835080145,0.161346519596,0.669226253211,0.653846153846,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2019,58,19,0.327586206897,0.56342780027,0.361374133034,0.222464118043,0.279896848933,0.205192488266,0.63689377957,0.672413793103,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2020,40,19,0.475,0.402255639098,0.428058648917,0.266003992872,0.257058375754,-0.0347999441445,0.72693814764,0.525,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2021,75,38,0.506666666667,0.437766714083,0.483265330111,0.269790250355,0.253584811835,-0.0639053987607,0.734394015515,0.493333333333,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2022,86,27,0.313953488372,0.474576271186,0.28593327517,0.225079620216,0.278845465455,0.192815921004,0.64256260748,0.674418604651,0,0,0.983050847458,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2023,65,24,0.369230769231,0.378556910569,0.312298140903,0.239619454452,0.266913350819,0.10225751647,0.672777242952,0.630769230769,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2024,41,16,0.390243902439,0.53,0.413387732965,0.240878298244,0.265213523085,0.0917571040786,0.674539988477,0.609756097561,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2025,43,16,0.372093023256,0.366898148148,0.308452795095,0.241007887395,0.26686498482,0.096892057392,0.675584526721,0.627906976744,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2026,13,5,0.384615384615,0.3375,0.467399267399,0.242202837185,0.265170373975,0.0866142640488,0.67830591365,0.615384615385,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2016,38,10,0.263157894737,0.832142857143,0.499218836719,0.150148820401,0.278743605544,0.461337166432,0.462235742232,0.736842105263,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2017,59,32,0.542372881356,0.548611111111,0.671471377659,0.370399003811,0.248349043733,-0.491445258835,1.02584345138,0.457627118644,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2018,52,18,0.346153846154,0.524509803922,0.38981453687,0.236561987646,0.283835080145,0.166551267992,0.665885927773,0.557692307692,0.272727272727,0.166666666667,0.764705882353,0.206896551724
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2019,58,19,0.327586206897,0.327935222672,0.270464867073,0.249972349488,0.279896848933,0.106912598549,0.724596089199,0.672413793103,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2020,40,19,0.475,0.390977443609,0.456257148523,0.293181573954,0.257058375754,-0.140525272105,0.797550560739,0.55,1,0.0526315789474,1,0.1
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2021,75,38,0.506666666667,0.356330014225,0.412226239192,0.300356257308,0.253584811835,-0.184441036251,0.804103680475,0.493333333333,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2022,86,27,0.313953488372,0.668549905838,0.564727554092,0.211662425314,0.278845465455,0.240932876682,0.613972390034,0.709302325581,0.5625,0.333333333333,0.881355932203,0.418604651163
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2023,65,24,0.369230769231,0.793699186992,0.627757216555,0.224949391674,0.266913350819,0.157219408534,0.636422365905,0.630769230769,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2024,41,16,0.390243902439,0.5775,0.688676403254,0.240900005033,0.265213523085,0.0916752576164,0.682183430545,0.634146341463,1,0.0625,1,0.117647058824
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2025,43,16,0.372093023256,0.546296296296,0.437820971176,0.232149598138,0.26686498482,0.130085956033,0.65663106096,0.627906976744,0,0,1,0
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2026,13,5,0.384615384615,0.125,0.281468531469,0.266227813786,0.265170373975,-0.00398777508855,0.731976372113,0.615384615385,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2016,38,6,0.157894736842,0.5,0.157894736842,0.166786723772,0.166786723772,0,0.521715721314,0.842105263158,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2017,59,28,0.474576271186,0.5,0.474576271186,0.270578814855,0.270578814855,0,0.737296191425,0.525423728814,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2018,52,16,0.307692307692,0.5,0.307692307692,0.215183359562,0.215183359562,0,0.622079853306,0.692307692308,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2019,58,10,0.172413793103,0.5,0.172413793103,0.173294949949,0.173294949949,0,0.535468073556,0.827586206897,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2020,40,16,0.4,0.5,0.4,0.243967654918,0.243967654918,0,0.681654102692,0.6,0,0,1,0
