Target,Model Variant,Feature Set,Evaluation Year,Rows,Positive Count,Prevalence,ROC AUC,Average Precision,Brier Score,Brier Benchmark Score,Brier Skill Score vs Training Prior,Log Loss,Accuracy at 0.50,Precision at 0.50,Recall at 0.50,Specificity at 0.50,F1 at 0.50
T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2021,1057,384,0.363292336802,0.632897628777,0.47925095949,0.247443360257,0.231698317302,-0.0679549300955,0.731045775091,0.64238410596,0.56,0.0729166666667,0.967310549777,0.129032258065
T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2022,670,131,0.19552238806,0.649931311872,0.352555241772,0.212581879334,0.181689994144,-0.170025241813,0.611617628205,0.661194029851,0.30487804878,0.572519083969,0.682745825603,0.397877984085
T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2023,740,254,0.343243243243,0.582102005768,0.455183797713,0.229587027058,0.225434472541,-0.0184202285924,0.669017540757,0.671621621622,0.603773584906,0.125984251969,0.956790123457,0.208469055375
T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2024,851,261,0.30669800235,0.55632183908,0.372248927017,0.22992074459,0.213632498859,-0.0762442316475,0.693770350485,0.699177438308,0.553191489362,0.0996168582375,0.964406779661,0.168831168831
T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2025,533,127,0.238273921201,0.538400372367,0.300255951034,0.214278076181,0.191262069873,-0.120337536467,0.672888425607,0.709193245779,0.347826086957,0.251968503937,0.852216748768,0.292237442922
T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2026,193,52,0.269430051813,0.727495908347,0.50751627268,0.173258559295,0.200798015567,0.137150042017,0.533322869432,0.766839378238,0.62962962963,0.326923076923,0.929078014184,0.430379746835
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2016,384,99,0.2578125,0.451355661882,0.302894272784,0.233036300527,0.198399840705,-0.174579070727,0.736949389088,0.71875,0.408163265306,0.20202020202,0.898245614035,0.27027027027
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2017,978,447,0.457055214724,0.632869475094,0.570511756932,0.284697291244,0.264582675782,-0.0760239324142,0.815543964918,0.575664621677,0.7,0.125279642058,0.954802259887,0.212523719165
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2018,597,163,0.273031825796,0.63263690594,0.349081871396,0.203117241807,0.205078331901,0.00956263919374,0.59033445957,0.681742043551,0.360824742268,0.21472392638,0.857142857143,0.269230769231
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2019,540,110,0.203703703704,0.65023255814,0.363683298124,0.172199873322,0.18284686601,0.0582290138227,0.522987601909,0.77037037037,0.405405405405,0.272727272727,0.897674418605,0.326086956522
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2020,545,278,0.510091743119,0.540942526877,0.542245479872,0.359248916951,0.279855212462,-0.283695643155,1.15147019704,0.48623853211,0.461538461538,0.0431654676259,0.947565543071,0.0789473684211
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2021,1057,384,0.363292336802,0.638036311293,0.486146999304,0.246431902814,0.231698317302,-0.0635895231506,0.727070881366,0.643330179754,0.574468085106,0.0703125,0.970282317979,0.125290023202
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2022,670,131,0.19552238806,0.642269399085,0.344292985985,0.218722023742,0.181689994144,-0.203819862354,0.625185314291,0.640298507463,0.28515625,0.557251908397,0.660482374768,0.377260981912
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2023,740,254,0.343243243243,0.575418813389,0.452071626018,0.230492649177,0.225434472541,-0.0224374585615,0.672943501839,0.672972972973,0.611111111111,0.129921259843,0.956790123457,0.214285714286
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2024,851,261,0.30669800235,0.545561400091,0.374637791289,0.229566902112,0.213632498859,-0.0745879177437,0.694647270888,0.700352526439,0.5625,0.103448275862,0.964406779661,0.174757281553
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2025,533,127,0.238273921201,0.527171172569,0.298613051445,0.213047371777,0.191262069873,-0.113902886856,0.671740105039,0.701688555347,0.294871794872,0.181102362205,0.864532019704,0.224390243902
T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2026,193,52,0.269430051813,0.758865248227,0.537011329518,0.166781970962,0.200798015567,0.169404286733,0.518344346029,0.782383419689,0.692307692308,0.346153846154,0.943262411348,0.461538461538
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2016,384,99,0.2578125,0.418536239589,0.213270720861,0.209092819714,0.198399840705,-0.0538961068278,0.609399924152,0.731770833333,0,0,0.985964912281,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2017,978,447,0.457055214724,0.546103548663,0.502316535348,0.260114211114,0.264582675782,0.0168887273315,0.715086224899,0.542944785276,0,0,1,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2018,597,163,0.273031825796,0.552210850697,0.310584288153,0.201891063332,0.205078331901,0.0155417129648,0.593189543377,0.725293132328,0,0,0.997695852535,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2019,540,110,0.203703703704,0.443636363636,0.177570879315,0.18731434635,0.18284686601,-0.0244329062768,0.564271874423,0.796296296296,0,0,1,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2020,545,278,0.510091743119,0.52123245224,0.53681684334,0.278690321361,0.279855212462,0.00416247777169,0.754465648563,0.489908256881,0,0,1,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2021,1057,384,0.363292336802,0.557531575037,0.393598468212,0.229606130138,0.231698317302,0.00902979006374,0.651244100594,0.633869441816,0,0,0.995542347697,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2022,670,131,0.19552238806,0.566549589996,0.229543214313,0.17804703052,0.181689994144,0.0200504361359,0.543446303833,0.80447761194,0,0,1,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2023,740,254,0.343243243243,0.509429376883,0.358226277824,0.226238525179,0.225434472541,-0.00356668006159,0.64461908357,0.656756756757,0,0,1,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2024,851,261,0.30669800235,0.548360283135,0.348669317167,0.211940183119,0.213632498859,0.00792162123884,0.614031816323,0.69330199765,0,0,1,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2025,533,127,0.238273921201,0.62029207556,0.296039989671,0.188596397133,0.191262069873,0.0139372785309,0.565292258733,0.761726078799,0,0,1,0
T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2026,193,52,0.269430051813,0.48977086743,0.275742513013,0.209631703508,0.200798015567,-0.0439929045912,0.619058554959,0.730569948187,0,0,1,0
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2016,384,99,0.2578125,0.85578592947,0.636414721909,0.156786603872,0.198399840705,0.209744305667,0.486234741258,0.755208333333,0.777777777778,0.0707070707071,0.99298245614,0.12962962963
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2017,978,447,0.457055214724,0.673529746331,0.632447211018,0.322532485396,0.264582675782,-0.219023446802,0.903134860807,0.542944785276,0,0,1,0
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2018,597,163,0.273031825796,0.622982103983,0.365001552253,0.195750576091,0.205078331901,0.0454838681576,0.578301040819,0.716917922948,0.421052631579,0.0981595092025,0.94930875576,0.1592039801
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2019,540,110,0.203703703704,0.542515856237,0.25720661531,0.175997144735,0.18284686601,0.0374615186153,0.536179166438,0.757407407407,0.230769230769,0.0818181818182,0.93023255814,0.120805369128
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2020,545,278,0.510091743119,0.57233314472,0.582690931359,0.333715184661,0.279855212462,-0.19245656254,0.923089966023,0.502752293578,0.888888888889,0.0287769784173,0.996254681648,0.0557491289199
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2021,1057,384,0.363292336802,0.567077606488,0.506692790968,0.243642157984,0.231698317302,-0.0515491041158,0.700511677575,0.644276253548,1,0.0208333333333,1,0.0408163265306
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2022,670,131,0.19552238806,0.610984435412,0.261865023126,0.178229046717,0.181689994144,0.0190486407557,0.539628765871,0.764179104478,0.245283018868,0.0992366412214,0.925788497217,0.141304347826
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2023,740,254,0.343243243243,0.600709633518,0.390642957948,0.248322560039,0.225434472541,-0.101528782354,0.711075394851,0.656756756757,0,0,1,0
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2024,851,261,0.30669800235,0.640859796091,0.435785752033,0.201515546288,0.213632498859,0.0567186764017,0.590806594094,0.690951821387,0.4,0.0153256704981,0.989830508475,0.029520295203
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2025,533,127,0.238273921201,0.568092781506,0.333537604013,0.177637132778,0.191262069873,0.0712370053491,0.539342748411,0.757973733583,0.4,0.0314960629921,0.985221674877,0.0583941605839
T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2026,193,52,0.269430051813,0.72408619749,0.486413018471,0.182378697885,0.200798015567,0.0917305762684,0.546974388867,0.740932642487,0.666666666667,0.0769230769231,0.985815602837,0.137931034483
